Property_Key,Property_ID,Latitude,Longitude,Accommodates,Availability_365,Has_availability,Reviews_per_month,Calculated_host_listings_count,Property_type,Instant_bookable,Room_type,Bedrooms,Beds,Bathrooms,Bathrooms_type,Neighbourhood_cleansed,Number_of_reviews,Number_of_reviews_l30d,Review_scores_rating,Review_scores_accuracy,Review_scores_checkin,Review_scores_cleanliness,Review_scores_communication,Review_scores_location,Review_scores_value,Amenity_Count,avgprice
3840,34053070,52.37169,4.94271,2,89,1,1.64,1,Private room in apartment,1,Private room,1,1,1,private bath(s),Oostelijk Havengebied - Indische Buurt,29,0,100,10,10,10,10,10,10,26,95.03835616
3841,34084878,52.37136,4.86409,2,0,1,0.12,2,Private room in apartment,1,Private room,1,1,1,shared bath(s),De Baarsjes - Oud-West,2,0,100,10,10,10,10,10,10,26,195
3842,43928859,52.31777,4.96254,1,0,1,0.69,2,Private room in apartment,1,Private room,1,0,1,shared bath(s),Bijlmer-Oost,2,0,80,10,10,8,10,10,9,12,40.00273973
442,761411,52.39942,4.95311,1,352,1,2.58,2,Private room in apartment,1,Private room,1,1,1,shared bath(s),Noord-Oost,249,0,95,10,10,10,10,9,9,27,50.72054795
443,907742,52.36407,4.86343,2,0,1,0.66,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),De Baarsjes - Oud-West,60,0,96,10,10,10,10,9,9,15,85
444,1100569,52.35579,4.79597,2,0,1,1.87,2,Private room in apartment,0,Private room,1,1,1,shared bath(s),Osdorp,160,0,97,10,10,10,10,9,10,12,80
445,1294092,52.36626,4.86506,2,280,1,1.8,1,Private room in apartment,0,Private room,0,2,1.5,shared bath(s),De Baarsjes - Oud-West,158,0,97,10,10,10,10,10,9,30,79
446,1350246,52.35719,4.92193,1,344,1,2,4,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),Oud-Oost,170,0,98,10,10,10,10,10,10,22,123
447,1630438,52.34319,4.89347,3,0,1,3.23,1,Private room in apartment,0,Private room,1,2,1,private bath(s),De Pijp - Rivierenbuurt,275,1,95,10,10,10,10,10,10,19,83.91232877
448,1734427,52.3605,4.94174,4,162,1,0.61,1,Private room in apartment,0,Private room,2,2,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,52,0,91,9,10,9,10,8,9,8,60
449,1743234,52.37341,4.85781,2,0,1,0.05,2,Private room in apartment,1,Private room,1,2,0,N/A,De Baarsjes - Oud-West,2,0,100,10,9,10,10,9,9,22,77
450,1819548,52.36714,4.98249,2,0,1,0.22,2,Private room in house,0,Private room,1,1,1,shared bath(s),IJburg - Zeeburgereiland,17,0,98,10,10,10,10,9,9,9,75
451,1901877,52.3708,4.88576,2,0,1,4.16,1,Private room in apartment,0,Private room,1,2,0.5,shared bath(s),Centrum-West,331,0,98,10,10,10,10,10,10,30,105
452,2166650,52.35512,4.85193,2,283,1,0.03,2,Private room in apartment,0,Private room,1,2,1,shared bath(s),Zuid,2,0,90,10,10,9,10,9,8,6,2000
453,2480621,52.37534,4.89253,2,88,1,1.92,1,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),Centrum-West,153,0,97,10,10,10,10,10,10,20,85.02739726
454,2535685,52.36173,4.89223,2,64,1,3.33,1,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),Centrum-Oost,261,0,98,10,10,10,10,10,9,22,139.0136986
455,2813295,52.37733,4.89533,2,34,1,2.53,2,Private room in house,0,Private room,1,1,1,shared bath(s),Centrum-West,198,1,92,10,10,10,10,10,9,15,41.52054795
456,2925820,52.34199,4.91206,2,0,1,0.03,1,Private room in apartment,0,Private room,1,1,2,shared bath(s),De Pijp - Rivierenbuurt,2,0,84,8,8,8,9,9,8,9,60
457,3098861,52.3454,4.86434,2,0,1,0.02,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),Zuid,1,0,100,10,10,10,10,8,10,10,56.54246575
458,3136050,52.35682,4.9004,2,1,1,1.72,3,Private room in apartment,0,Private room,1,2,1,private bath(s),De Pijp - Rivierenbuurt,131,0,96,10,10,10,10,10,9,23,79.36712329
459,3172072,52.35367,4.86041,2,0,1,2.11,1,Private room in house,0,Private room,1,1,1,private bath(s),Zuid,159,0,97,10,10,10,10,10,10,21,104.4931507
460,130390,52.35517,4.88969,2,0,1,0.26,1,Private room in apartment,0,Private room,1,1,1,private bath(s),De Pijp - Rivierenbuurt,29,0,97,10,10,10,10,10,10,6,80.05479452
18337,30755124,52.36439,4.86091,4,69,1,0.1,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,2,0,70,9,8,6,7,10,8,11,100
18338,30879968,52.36696,4.88108,2,0,1,0,2,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Centrum-West,0,0,0,0,0,0,0,0,0,13,90.78688525
18339,30947807,52.38321,4.85509,4,0,1,0.19,81,Entire apartment,1,Entire home/apt,2,2,1,shared bath(s),Bos en Lommer,4,0,75,8,8,9,8,8,7,23,217.3561644
18340,30951994,52.36868,4.89795,4,1,1,0.18,1,Entire serviced apartment,1,Entire home/apt,2,3,1,shared bath(s),Centrum-Oost,3,0,87,10,10,9,10,9,9,29,302.431694
18341,31012700,52.37138,4.91347,2,0,1,0.23,1,Entire apartment,0,Entire home/apt,2,2,1.5,shared bath(s),Centrum-Oost,5,0,100,10,10,10,10,10,10,27,188.630137
18342,15963303,52.38379,4.88316,3,5,1,0.72,1,Boat,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,33,0,99,10,10,10,10,10,10,29,236.0986301
18343,18497330,52.32272,4.89526,4,125,1,0.57,1,Boat,1,Entire home/apt,2,2,1,shared bath(s),Buitenveldert - Zuidas,23,0,94,10,10,9,10,10,9,17,150
18344,21188230,52.37994,4.88673,2,0,1,0.63,1,Boat,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,23,0,97,10,10,10,10,10,10,28,250
18345,28912999,52.39037,4.88162,2,21,1,0.94,2,Boat,0,Entire home/apt,1,1,0.5,shared bath(s),Westerpark,23,0,94,10,10,8,9,10,9,10,58.04383562
18346,34110514,52.3927,4.88446,12,303,1,0.29,2,Boat,0,Entire home/apt,5,11,2,shared bath(s),Westerpark,5,0,96,10,10,10,10,10,9,11,330
18347,49790,52.36266,4.86103,4,0,1,0.9,1,Boat,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,103,0,99,10,10,9,10,10,9,15,250
18348,741043,52.37818,4.86982,4,355,1,0.39,3,Boat,0,Entire home/apt,3,3,2,shared bath(s),Westerpark,37,1,99,10,10,10,10,10,9,41,387.0794521
18349,1983378,52.37262,4.87336,2,0,1,0.73,2,Boat,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,57,0,96,9,10,9,10,10,9,12,160.6986301
18350,8875611,52.38431,4.89126,2,41,1,0.07,2,Boat,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,4,0,95,10,10,10,10,10,10,12,120
18351,16475031,52.37195,4.90716,4,365,1,0.28,1,Boat,0,Entire home/apt,1,2,1,shared bath(s),Centrum-Oost,12,0,97,10,10,10,9,9,9,15,199
18352,18135326,52.36611,4.93364,4,0,1,0.24,1,Boat,0,Entire home/apt,3,2,2.5,shared bath(s),Oostelijk Havengebied - Indische Buurt,10,0,90,10,10,8,10,10,9,20,230
18353,18610613,52.3641,4.90687,4,39,1,1,1,Boat,0,Entire home/apt,2,2,1.5,shared bath(s),Centrum-Oost,41,0,98,10,10,10,10,10,9,26,400.309589
18354,19689993,52.36274,4.89745,4,0,1,0.63,2,Boat,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,25,0,93,9,9,9,10,10,9,12,229
18355,20563411,52.38107,4.86821,2,0,1,0.13,1,Boat,0,Entire home/apt,1,1,1.5,shared bath(s),Westerpark,5,0,100,10,10,10,10,10,10,29,159
18356,20683734,52.38136,4.88354,2,0,1,0,1,Boat,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,0,0,0,0,0,0,0,0,0,16,335
18357,21468760,52.39362,4.91033,2,364,1,0.37,6,Boat,0,Entire home/apt,1,1,1,shared bath(s),Oud-Noord,12,0,93,9,10,10,10,9,8,22,243.3835616
9143,2670363,52.36298,4.76326,5,51,1,0.78,1,Entire townhouse,0,Entire home/apt,3,5,1.5,shared bath(s),Osdorp,62,1,92,10,9,9,9,9,9,31,95.71232877
9144,3819951,52.4055,4.90162,4,0,1,0.12,1,Entire townhouse,0,Entire home/apt,3,5,1,shared bath(s),Noord-West,8,0,100,10,10,10,10,9,10,23,142.8415301
9145,4969675,52.38607,4.9577,4,23,1,0.28,1,Entire townhouse,0,Entire home/apt,2,3,2,shared bath(s),Noord-Oost,15,0,96,10,10,9,10,9,9,27,175.4109589
9146,12598630,52.3669,4.87933,8,311,1,3.2,5,Entire apartment,1,Entire home/apt,2,6,1,shared bath(s),Centrum-West,166,4,88,9,9,8,9,9,8,27,301.4164384
9147,12645943,52.34604,4.90137,4,0,1,0.02,1,Entire apartment,1,Entire home/apt,2,4,2,shared bath(s),De Pijp - Rivierenbuurt,1,0,80,10,10,10,10,8,8,18,290.9369863
9148,12679290,52.35605,4.9179,2,0,1,0.55,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,29,0,96,10,10,9,10,9,9,8,95
9149,12817207,52.38181,4.88136,2,0,1,0.43,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,23,0,93,9,10,9,10,10,9,16,105.0410959
9150,12840460,52.35451,4.88541,2,0,1,1.44,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Zuid,73,0,99,10,10,10,10,10,10,28,91.56438356
9151,12842280,52.38154,4.87586,2,0,1,0.38,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,20,0,94,10,10,9,10,9,9,24,126.739726
9152,12860351,52.37479,4.90274,2,0,1,0.11,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,6,0,80,8,7,9,8,9,7,13,150
9153,12879304,52.35107,4.86501,6,0,1,0.24,1,Entire apartment,0,Entire home/apt,5,6,2,shared bath(s),Zuid,12,0,98,10,10,9,10,9,10,26,240
9154,12920724,52.36426,4.93584,2,284,1,0.56,1,Entire apartment,0,Entire home/apt,1,0,1.5,shared bath(s),Oostelijk Havengebied - Indische Buurt,30,0,99,10,10,10,10,9,9,20,100
9155,12931071,52.39097,4.8811,2,364,1,0.06,1,Entire apartment,0,Entire home/apt,1,0,1,shared bath(s),Westerpark,3,0,73,8,8,7,9,8,7,11,110
9156,12984704,52.37044,4.90736,2,0,1,0,1,Entire apartment,0,Entire home/apt,1,2,1,shared bath(s),Centrum-Oost,0,0,0,0,0,0,0,0,0,4,165
9157,12986318,52.36264,4.94002,4,0,1,0.26,1,Entire apartment,0,Entire home/apt,1,2,1.5,shared bath(s),Oostelijk Havengebied - Indische Buurt,13,0,100,10,10,10,10,10,10,25,148.6164384
9158,13028458,52.37006,4.87857,2,0,1,0.11,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,6,0,96,9,10,10,10,10,8,16,139
9159,13081792,52.38915,4.88941,3,364,1,0.38,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,16,0,98,10,10,10,10,9,9,12,290
9160,13090334,52.37537,4.85823,2,0,1,0.4,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,18,0,97,10,10,10,10,9,9,12,95
9161,13119217,52.36296,4.9075,4,0,1,0.85,2,Entire apartment,0,Entire home/apt,2,2,2,shared bath(s),Centrum-Oost,37,0,99,10,10,10,10,10,10,27,228.5479452
9162,13133577,52.36018,4.91322,4,0,1,0.04,1,Entire apartment,0,Entire home/apt,2,2,1.5,shared bath(s),Oud-Oost,2,0,100,10,10,10,10,10,8,13,120.1150685
12647,33268339,52.36154,4.93718,2,0,1,0.33,3,Entire condominium,0,Entire home/apt,1,1,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,6,0,100,10,10,10,10,10,10,13,100
12648,36849604,52.34201,4.9084,4,0,1,0.73,1,Entire condominium,0,Entire home/apt,2,3,1,shared bath(s),De Pijp - Rivierenbuurt,2,0,90,9,10,9,10,10,9,12,175
12649,20064341,52.37132,4.82863,2,0,1,0.4,1,Entire condominium,0,Entire home/apt,1,1,1,shared bath(s),Geuzenveld - Slotermeer,15,0,93,10,9,9,10,9,9,9,95
12650,21874788,52.40986,4.88776,3,0,1,0.03,1,Entire condominium,0,Entire home/apt,2,3,1.5,shared bath(s),Noord-West,1,0,80,10,10,10,10,10,8,8,95.75342466
12651,23916835,52.37143,4.88168,2,0,1,0.57,1,Entire condominium,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,17,0,96,10,10,9,9,10,9,22,151.969863
12652,25853345,52.39166,4.93718,4,0,1,0.07,2,Entire cottage,0,Entire home/apt,3,4,1,shared bath(s),Oud-Noord,2,0,70,9,10,7,10,9,6,21,259
12653,31003481,52.36765,4.87853,6,364,1,0.57,1,Entire condominium,0,Entire home/apt,2,2,3,shared bath(s),Centrum-West,12,0,98,10,10,9,10,10,9,27,250
12654,33309564,52.34949,4.87699,4,0,1,0.14,1,Entire condominium,1,Entire home/apt,3,6,2,shared bath(s),Zuid,2,0,100,10,10,10,10,10,10,19,500
12655,33615090,52.39283,4.90653,4,34,1,0.5,1,Entire condominium,0,Entire home/apt,2,2,1.5,shared bath(s),Oud-Noord,9,0,100,10,10,10,10,10,10,27,162.0849315
12656,36867953,52.36041,4.91499,2,364,1,0.28,1,Entire condominium,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,4,0,90,10,10,9,10,10,9,14,140.0136986
12657,36972460,52.36474,4.86387,2,0,1,0.29,1,Entire condominium,0,Entire home/apt,1,1,1.5,shared bath(s),De Baarsjes - Oud-West,4,0,95,10,10,10,10,10,10,31,141.0381471
12658,37743401,52.36662,4.87483,2,0,1,0.52,1,Entire condominium,0,Entire home/apt,1,1,1.5,shared bath(s),De Baarsjes - Oud-West,7,0,91,9,9,9,10,10,9,13,100.0767123
12659,39327785,52.35646,4.92127,3,0,1,0.17,1,Entire condominium,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,2,0,100,10,10,10,10,8,10,10,120
12660,40109495,52.37666,4.88901,2,19,1,1.42,2,Entire condominium,1,Entire home/apt,1,1,1,shared bath(s),Centrum-West,15,1,92,9,10,9,10,10,9,19,147.4684932
12661,40938523,52.38468,4.8588,3,0,1,0,1,Entire condominium,1,Entire home/apt,1,2,1,shared bath(s),Bos en Lommer,0,0,0,0,0,0,0,0,0,12,60
12662,41857500,52.40338,4.97327,6,87,1,0.37,2,Entire cottage,1,Entire home/apt,2,5,1,shared bath(s),Noord-Oost,3,0,53,5,7,7,9,7,5,12,113
12663,37829865,52.34892,4.91303,2,1,1,0,4,Entire condominium,0,Entire home/apt,2,2,1,shared bath(s),Oud-Oost,0,0,0,0,0,0,0,0,0,9,250
12664,38141656,52.34323,4.9029,2,0,1,0.38,1,Entire condominium,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,5,0,100,10,10,10,10,10,10,20,85.5369863
12665,39788445,52.35436,4.84612,2,179,1,0,1,Entire condominium,1,Entire home/apt,3,2,1.5,shared bath(s),Zuid,0,0,0,0,0,0,0,0,0,15,150
12666,41905601,52.34554,4.86468,4,89,1,0,1,Entire condominium,0,Entire home/apt,2,2,1.5,shared bath(s),Zuid,0,0,0,0,0,0,0,0,0,11,200
461,568446,52.37226,4.90191,2,0,1,1.05,1,Private room in apartment,0,Private room,1,2,1,private bath(s),Centrum-Oost,103,0,96,10,10,9,10,10,9,30,82.84931507
462,683431,52.34557,4.8962,2,175,1,5.72,1,Private room in apartment,0,Private room,1,1,1,private bath(s),De Pijp - Rivierenbuurt,432,2,93,10,10,9,10,10,9,23,89.10958904
463,685990,52.38257,4.83664,2,365,1,3.04,2,Private room in house,0,Private room,1,2,1.5,shared bath(s),Geuzenveld - Slotermeer,299,0,96,10,10,10,10,9,9,31,61.43561644
464,694850,52.37305,4.89741,2,187,1,7.18,1,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),Centrum-West,702,0,96,10,10,10,10,10,9,21,72.15890411
465,730916,52.3731,4.86859,2,362,1,3.68,1,Private room in apartment,0,Private room,1,0,1,shared bath(s),Westerpark,354,0,94,10,10,10,10,10,9,13,74.32054795
466,1139498,52.39003,4.94219,4,0,1,1.47,1,Private room in house,0,Private room,1,2,1,shared bath(s),Oud-Noord,128,0,93,9,10,9,10,9,9,9,124
467,1447217,52.37659,4.849,2,277,1,2.78,1,Private room in apartment,1,Private room,1,1,1,shared bath(s),Bos en Lommer,238,0,99,10,10,10,10,10,10,32,58.57534247
468,1523635,52.37004,4.88501,2,353,1,2.74,2,Private room in apartment,1,Private room,1,1,1.5,shared bath(s),Centrum-West,237,0,94,10,10,10,10,10,9,20,102.1945205
469,1575988,52.34724,4.88915,2,119,1,4.7,1,Private room in apartment,0,Private room,1,2,1,private bath(s),De Pijp - Rivierenbuurt,405,0,97,10,10,10,10,10,10,26,80
470,1833963,52.41651,4.87892,2,19,1,4.25,2,Private room in house,0,Private room,1,1,1,private bath(s),Noord-West,359,1,94,10,10,10,9,9,10,23,44.01369863
471,3036290,52.38506,4.87715,1,365,1,1.74,2,Private room in apartment,0,Private room,1,0,1.5,shared bath(s),Westerpark,134,0,94,10,10,10,10,10,10,11,80
472,3111787,52.37633,4.88138,2,199,1,3.19,1,Private room in house,1,Private room,1,1,1,private bath(s),Centrum-West,246,0,97,10,10,10,10,10,9,22,91.69041096
473,3580919,52.38367,4.84754,2,0,1,0.04,1,Private room in house,0,Private room,1,1,2,shared bath(s),Bos en Lommer,3,0,93,10,10,10,10,9,9,11,38.48493151
474,3612262,52.3733,4.85644,1,0,1,0.47,5,Private room in apartment,0,Private room,1,1,1,shared bath(s),De Baarsjes - Oud-West,35,0,93,9,10,9,10,9,9,11,42
475,3614497,52.36383,4.87726,2,0,1,0.11,2,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),De Baarsjes - Oud-West,8,0,98,10,10,10,10,10,9,7,90.07945205
476,3786000,52.36052,4.86394,2,0,1,4.94,2,Private room in apartment,1,Private room,1,1,1,private bath(s),De Baarsjes - Oud-West,371,0,93,10,10,9,10,10,9,23,59.21643836
477,3796459,52.35151,4.91879,2,192,1,0.55,2,Private room in house,0,Private room,1,1,1.5,shared bath(s),Oud-Oost,41,1,89,9,10,9,10,9,9,14,57.20547945
478,4224540,52.34104,4.9039,4,144,1,4.22,1,Private room in apartment,1,Private room,1,2,1,private bath(s),De Pijp - Rivierenbuurt,284,1,98,10,10,10,10,10,10,35,74.04931507
479,4282186,52.35387,4.85975,2,172,1,5.67,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),Zuid,408,0,97,10,10,9,10,10,9,16,65.17260274
480,4330897,52.35092,4.7957,2,202,1,1.39,2,Private room in apartment,1,Private room,1,1,1.5,shared bath(s),Osdorp,101,0,96,10,10,10,10,9,9,31,72
5578,7449655,52.37833,4.85867,2,0,1,0.19,1,Entire apartment,0,Entire home/apt,1,2,1,shared bath(s),Bos en Lommer,12,0,100,10,10,10,10,9,10,28,110
5579,7480774,52.36028,4.91281,2,0,1,0.11,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,5,0,92,10,10,9,10,9,9,12,105.7377049
5580,7539137,52.3616,4.85545,2,10,1,0.74,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,46,0,97,10,10,10,10,9,10,24,104.2739726
5581,7551635,52.37737,4.88429,2,12,1,0.2,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,12,0,100,10,10,10,10,10,10,28,165
5582,7616030,52.37621,4.86023,2,282,1,0.71,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,44,0,99,10,10,10,10,9,9,19,120.9561644
5583,7642756,52.36588,4.86346,2,0,1,0.6,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,34,0,99,10,10,10,10,10,10,14,114.3150685
5584,7696601,52.35613,4.9152,4,0,1,0.84,1,Entire apartment,0,Entire home/apt,2,2,1.5,shared bath(s),Oud-Oost,23,0,99,10,10,10,10,10,10,28,220
5585,7726857,52.35441,4.8925,2,0,1,0.4,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,25,0,99,10,10,10,10,10,10,10,150
5586,7783431,52.36277,4.86292,2,0,1,0,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,0,0,0,0,0,0,0,0,0,14,198.9452055
5587,7822216,52.35442,4.89379,2,0,1,0.03,1,Entire apartment,0,Entire home/apt,0,1,1,shared bath(s),De Pijp - Rivierenbuurt,2,0,80,7,10,7,10,10,7,8,110
5588,7836988,52.35929,4.86223,4,0,1,0.43,2,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,27,0,90,9,9,8,10,10,9,13,200
5589,7890588,52.37591,4.90637,2,0,1,0.18,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,11,0,97,10,10,10,9,10,9,13,80
5590,7915276,52.34466,4.86784,6,0,1,0,1,Entire apartment,0,Entire home/apt,4,4,2,shared bath(s),Zuid,0,0,0,0,0,0,0,0,0,12,270
5591,7915760,52.37683,4.88291,2,0,1,0.11,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,4,0,100,10,10,10,10,10,10,25,100.0684932
5592,7929179,52.36062,4.91484,4,0,1,0.7,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Oud-Oost,43,0,96,10,10,9,10,9,9,17,164.3013699
5593,7962809,52.34514,4.89208,2,0,1,0.18,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,11,0,96,9,10,10,10,10,10,43,125
5594,8023597,52.36836,4.86546,2,0,1,0,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,0,0,0,0,0,0,0,0,0,9,130
5595,8041712,52.35162,4.89635,2,0,1,0.19,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),De Pijp - Rivierenbuurt,12,0,100,10,10,10,10,10,10,31,175
5596,8191077,52.36041,4.90137,6,0,1,0.85,1,Entire apartment,0,Entire home/apt,1,4,1,shared bath(s),Centrum-Oost,48,0,94,9,10,9,10,10,9,12,250
5597,8198116,52.37543,4.85048,4,0,1,0.02,1,Entire apartment,0,Entire home/apt,1,2,1,shared bath(s),Bos en Lommer,1,0,80,8,8,6,8,8,8,8,90
18358,23620772,52.3692,4.88167,4,0,1,0.48,1,Boat,0,Entire home/apt,1,2,1,shared bath(s),Centrum-West,14,0,97,10,10,9,10,10,9,26,249
18359,25698586,52.39983,4.8949,16,172,1,0.48,1,Boat,1,Entire home/apt,10,33,3,shared bath(s),Oud-Noord,9,0,86,9,7,9,9,9,9,29,725.0739726
18360,26116424,52.33529,4.84954,4,180,1,1.99,3,Boat,0,Entire home/apt,2,2,1,shared bath(s),Buitenveldert - Zuidas,52,0,98,10,10,10,10,9,9,27,144.1780822
18361,27478968,52.35346,4.90798,4,0,1,0.38,1,Boat,0,Entire home/apt,3,3,1.5,shared bath(s),De Pijp - Rivierenbuurt,10,0,100,10,9,9,10,10,9,39,343.6027397
18362,29156993,52.35824,4.90432,2,0,1,0.95,2,Boat,0,Entire home/apt,1,2,0.5,shared bath(s),De Pijp - Rivierenbuurt,23,5,99,10,10,10,10,10,9,15,50
18363,35695553,52.36107,4.89402,4,0,1,0.39,86,Boat,1,Entire home/apt,1,2,1,shared bath(s),Centrum-Oost,6,0,90,7,8,9,9,10,8,22,308.215847
18364,40716659,52.37983,4.88869,4,7,1,0.31,1,Boat,1,Entire home/apt,2,2,1.5,shared bath(s),Centrum-West,3,0,100,10,10,10,10,10,10,25,420
18365,1937894,52.3791,4.88515,2,39,1,0.5,2,Boat,1,Entire home/apt,1,1,1,shared bath(s),Centrum-West,41,0,92,9,10,9,10,10,8,27,178.9178082
18366,7458963,52.38717,4.88912,2,332,1,6.38,1,Entire guest suite,1,Entire home/apt,1,1,1,shared bath(s),Centrum-West,403,0,99,10,10,10,10,10,10,27,133.4794521
18367,13811207,52.38577,4.88734,2,0,1,0.04,1,Entire condominium,0,Entire home/apt,0,1,1,shared bath(s),Centrum-West,2,0,0,0,0,0,0,0,0,8,80.60217984
18368,13821270,52.38192,4.85407,3,0,1,0.23,1,Entire condominium,0,Entire home/apt,2,2,1,shared bath(s),Bos en Lommer,12,0,98,10,10,10,10,9,10,16,89.28219178
18369,13823153,52.37135,4.88131,4,0,1,0.02,1,Entire condominium,0,Entire home/apt,2,2,1.5,shared bath(s),Centrum-West,1,0,100,10,8,8,10,10,10,11,180
18370,16426692,52.37678,4.84638,2,0,1,1.09,1,Entire condominium,0,Entire home/apt,0,2,1,shared bath(s),Bos en Lommer,46,1,98,10,10,10,10,9,9,16,89
18371,17469086,52.3601,4.93357,2,0,1,0.56,1,Entire condominium,0,Entire home/apt,1,1,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,24,0,99,10,10,10,10,9,9,28,122.6684932
18372,18269651,52.41749,4.9012,4,113,1,0.28,1,Entire cottage,0,Entire home/apt,2,3,1.5,shared bath(s),Noord-West,10,0,100,10,10,10,10,9,9,38,174
18373,22148520,52.37117,4.92068,2,0,1,0.62,1,Entire condominium,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,21,0,100,10,10,10,10,9,10,24,130.0547945
18374,22510214,52.3705,4.90962,4,70,1,1.79,1,Entire condominium,0,Entire home/apt,2,4,1,shared bath(s),Centrum-Oost,58,2,94,9,10,10,10,10,9,18,208.7479452
18375,24518056,52.34576,4.85606,4,365,1,0.48,1,Entire condominium,0,Entire home/apt,2,2,1,shared bath(s),Zuid,14,0,99,10,10,10,10,9,9,34,329.3835616
18376,25092376,52.36812,4.85298,2,0,1,0.17,1,Entire condominium,0,Entire home/apt,1,2,1,shared bath(s),De Baarsjes - Oud-West,5,0,100,10,10,10,10,8,10,15,67.00547945
18377,27449005,52.38487,4.96475,4,7,1,0.23,1,Entire cottage,0,Entire home/apt,3,3,1,shared bath(s),Noord-Oost,6,0,100,10,10,9,10,10,10,17,105.109589
12667,274688,52.37954,4.85426,2,89,1,0.4,1,Entire condominium,0,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,43,0,97,10,10,10,10,9,9,16,125
12668,14969216,52.37404,4.86263,2,0,1,1.23,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,42,0,97,10,10,10,10,9,9,26,118.0821918
12669,15019513,52.34746,4.90415,4,0,1,0.19,1,Entire apartment,0,Entire home/apt,0,1,1,shared bath(s),De Pijp - Rivierenbuurt,9,0,98,10,10,10,10,9,9,6,150
12670,15045068,52.37853,4.85659,2,0,1,0.5,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,18,0,99,10,10,10,10,9,9,31,150
